 O2-cr --------  interval 0/1
 -8.3241E-22 -7.5465E-22 -7.5028E-22 -8.0279E-22 -7.3052E-22 -7.1912E-22
 -7.5438E-22 -6.8616E-22 -6.6923E-22 -6.8912E-22 -5.9245E-22 -5.1219E-22
 -5.0786E-22 -5.0275E-22 -4.9665E-22 -4.8932E-22 -4.8035E-22 -4.6974E-22
 -4.5763E-22 -4.4454E-22 -4.3023E-22 -4.1710E-22 -4.0411E-22 -3.9277E-22
 -3.8307E-22 -3.7394E-22 -3.6576E-22 -3.5701E-22 -3.4547E-22 -3.3129E-22
 -3.1220E-22 -2.8922E-22 -2.6299E-22 -2.3481E-22 -2.0700E-22 -1.8075E-22
 -1.5624E-22 -1.3412E-22 -1.1316E-22 -9.3896E-23 -7.5690E-23 -5.9927E-23
 -4.5564E-23 -3.2750E-23 -1.9967E-23 -7.2761E-24
 CFC-11
 -3.6097E-20 -3.8988E-20 -4.1431E-20 -4.4233E-20 -4.7106E-20 -4.9805E-20
 -5.2699E-20 -5.5503E-20 -5.8142E-20 -6.1271E-20 -6.4979E-20 -6.7962E-20
 -7.1039E-20 -7.3256E-20 -7.5765E-20 -7.8227E-20 -7.9665E-20 -8.0909E-20
 -8.2272E-20 -8.2343E-20 -8.2388E-20 -8.2351E-20 -8.1230E-20 -8.0098E-20
 -7.9441E-20 -7.8693E-20 -7.7887E-20 -7.6908E-20 -7.5768E-20 -7.4426E-20
 -7.2828E-20 -7.1130E-20 -6.9332E-20 -6.7616E-20 -6.6049E-20 -6.4691E-20
 -6.3639E-20 -6.2786E-20 -6.2050E-20 -6.1300E-20 -6.0281E-20 -5.8804E-20
 -5.6730E-20 -5.4009E-20 -5.0702E-20 -4.7005E-20 -4.3165E-20 -3.9370E-20
 -3.5725E-20 -3.2216E-20 -2.8805E-20 -2.5439E-20 -2.2095E-20 -1.8669E-20
 -1.4912E-20 -1.0163E-20 -3.4981E-21  3.5684E-21
  2.8883E-18  3.0175E-18  3.1272E-18  3.2536E-18  3.3837E-18  3.5065E-18
  3.6388E-18  3.7675E-18  3.8892E-18  4.0340E-18  4.2065E-18  4.3457E-18
  4.4901E-18  4.5945E-18  4.7132E-18  4.8301E-18  4.8987E-18  4.9583E-18
  5.0238E-18  5.0273E-18  5.0295E-18  5.0276E-18  4.9728E-18  4.9172E-18
  4.8849E-18  4.8479E-18  4.8078E-18  4.7589E-18  4.7018E-18  4.6343E-18
  4.5536E-18  4.4675E-18  4.3760E-18  4.2883E-18  4.2079E-18  4.1380E-18
  4.0836E-18  4.0393E-18  4.0010E-18  3.9618E-18  3.9083E-18  3.8304E-18
  3.7207E-18  3.5762E-18  3.4000E-18  3.2022E-18  2.9960E-18  2.7914E-18
  2.5942E-18  2.4037E-18  2.2178E-18  2.0337E-18  1.8501E-18  1.6613E-18
  1.4535E-18  1.1900E-18  8.1874E-19  4.2372E-19
  2.0216E-22  2.1843E-22  2.2927E-22  2.4435E-22  2.6165E-22  2.7491E-22
  2.9175E-22  3.0444E-22  3.1701E-22  3.3665E-22  3.8944E-22  4.0392E-22
  4.2874E-22  4.2350E-22  4.3285E-22  4.5017E-22  4.3986E-22  4.3707E-22
  4.4385E-22  4.2384E-22  4.1162E-22  4.0444E-22  3.7218E-22  3.4337E-22
  3.3013E-22  3.1657E-22  3.0376E-22  2.9051E-22  2.7745E-22  2.6464E-22
  2.5095E-22  2.3758E-22  2.2471E-22  2.1248E-22  2.0177E-22  1.9184E-22
  1.8390E-22  1.7693E-22  1.7028E-22  1.6395E-22  1.5650E-22  1.4733E-22
  1.3655E-22  1.2387E-22  1.0989E-22  9.5695E-23  8.1895E-23  6.9508E-23
  5.8382E-23  4.8526E-23  3.9470E-23  3.1483E-23  2.4639E-23  1.8378E-23
  1.3664E-23  9.3001E-24  5.3799E-24  1.4387E-24
 -1.1722E-20 -1.2450E-20 -1.2936E-20 -1.3616E-20 -1.4400E-20 -1.5003E-20
 -1.5773E-20 -1.6355E-20 -1.6935E-20 -1.7844E-20 -2.0299E-20 -2.0975E-20
 -2.2139E-20 -2.1892E-20 -2.2335E-20 -2.3157E-20 -2.2666E-20 -2.2532E-20
 -2.2858E-20 -2.1891E-20 -2.1299E-20 -2.0949E-20 -1.9372E-20 -1.7957E-20
 -1.7304E-20 -1.6633E-20 -1.5997E-20 -1.5335E-20 -1.4681E-20 -1.4036E-20
 -1.3345E-20 -1.2668E-20 -1.2012E-20 -1.1388E-20 -1.0838E-20 -1.0327E-20
 -9.9160E-21 -9.5542E-21 -9.2077E-21 -8.8766E-21 -8.4858E-21 -8.0022E-21
 -7.4320E-21 -6.7588E-21 -6.0135E-21 -5.2543E-21 -4.5132E-21 -3.8456E-21
 -3.2437E-21 -2.7085E-21 -2.2149E-21 -1.7780E-21 -1.4023E-21 -1.0573E-21
 -7.9662E-22 -5.5442E-22 -3.3607E-22 -1.1575E-22
