  0.17400075E-02  0.18439098E-02  0.36020181E-02  0.15371942E-03  0.10680382E+01
  0.15333008E-02  0.15403500E-02  0.10096721E-02  0.10542140E-04  0.10620887E+01
  0.13630867E-02  0.13637702E-02  0.34354060E-03  0.10243953E-05  0.10623381E+01
  0.63690770E-03  0.63702051E-03  0.16628977E-03  0.16928141E-06  0.10621483E+01
  0.12197708E-02  0.12198009E-02  0.90042995E-04  0.44818602E-07  0.10611125E+01
  0.23866381E-03  0.23867650E-03  0.53816646E-04  0.19028453E-07  0.10625173E+01
  0.21909112E-02  0.24449164E-02  0.56227078E-02  0.37288101E-03  0.10731381E+01
  0.19197131E-02  0.19369266E-02  0.15771919E-02  0.25703064E-04  0.10634894E+01
  0.17047782E-02  0.17064475E-02  0.53676480E-03  0.24998337E-05  0.10627785E+01
  0.79630333E-03  0.79657900E-03  0.25987584E-03  0.41317895E-06  0.10623244E+01
  0.15248881E-02  0.15249609E-02  0.14073250E-03  0.10940417E-06  0.10612025E+01
  0.29835134E-03  0.29838231E-03  0.84166248E-04  0.46452641E-07  0.10625778E+01
  0.26522877E-02  0.31797821E-02  0.80874981E-02  0.76704298E-03  0.10793958E+01
  0.23081782E-02  0.23438861E-02  0.22704522E-02  0.53210111E-04  0.10652028E+01
  0.20470829E-02  0.20505439E-02  0.77281444E-03  0.51807892E-05  0.10633167E+01
  0.95581135E-03  0.95638301E-03  0.37426624E-03  0.85649953E-06  0.10625397E+01
  0.18301213E-02  0.18302725E-02  0.20272307E-03  0.22681958E-06  0.10613120E+01
  0.35805331E-03  0.35811751E-03  0.12119638E-03  0.96315262E-07  0.10626516E+01
  0.36141907E-02  0.52866959E-02  0.14339959E-01  0.23737783E-02  0.10954454E+01
  0.30928927E-02  0.32058489E-02  0.40333243E-02  0.16746207E-03  0.10695727E+01
  0.27340173E-02  0.27449576E-02  0.13734925E-02  0.16350759E-04  0.10646871E+01
  0.12752546E-02  0.12770608E-02  0.66511775E-03  0.27048054E-05  0.10630876E+01
  0.24410279E-02  0.24415066E-02  0.36038284E-03  0.71653187E-06  0.10615915E+01
  0.47751173E-03  0.47771473E-03  0.21540618E-03  0.30433173E-06  0.10628395E+01
  0.46401243E-02  0.87348046E-02  0.22342855E-01  0.56322352E-02  0.11163117E+01
  0.38906671E-02  0.41667442E-02  0.62959916E-02  0.40660962E-03  0.10752081E+01
  0.34248591E-02  0.34515741E-02  0.21454371E-02  0.39846233E-04  0.10664499E+01
  0.15954152E-02  0.15998249E-02  0.10392400E-02  0.65967515E-05  0.10637920E+01
  0.30526761E-02  0.30538423E-02  0.56308287E-03  0.17483089E-05  0.10619506E+01
  0.59706223E-03  0.59755781E-03  0.33671904E-03  0.74277125E-06  0.10630814E+01
  0.57421587E-02  0.14243457E-01  0.32089230E-01  0.11250196E-01  0.11421170E+01
  0.47046761E-02  0.52778884E-02  0.90558892E-02  0.83745224E-03  0.10821220E+01
  0.41205706E-02  0.41759824E-02  0.30883660E-02  0.82440762E-04  0.10686060E+01
  0.19164720E-02  0.19256145E-02  0.14964060E-02  0.13661847E-04  0.10646527E+01
  0.36652451E-02  0.36676663E-02  0.81081502E-03  0.36226661E-05  0.10623885E+01
  0.71672769E-03  0.71775529E-03  0.48486452E-03  0.15396373E-05  0.10633767E+01
  0.82070064E-02  0.34860283E-01  0.56896184E-01  0.31892437E-01  0.12088387E+01
  0.63937646E-02  0.82107317E-02  0.16056454E-01  0.26004259E-02  0.10998474E+01
  0.55304179E-02  0.57056574E-02  0.54854658E-02  0.25906533E-03  0.10741024E+01
  0.25619767E-02  0.25908658E-02  0.26592205E-02  0.43039949E-04  0.10668441E+01
  0.48938794E-02  0.49015274E-02  0.14411947E-02  0.11428259E-04  0.10635041E+01
  0.95649494E-03  0.95974287E-03  0.86188619E-03  0.48614038E-05  0.10641288E+01
  0.11049872E-01  0.74070938E-01  0.89289732E-01  0.65815568E-01  0.12955520E+01
  0.81839552E-02  0.12633276E-01  0.25013840E-01  0.62003443E-02  0.11228862E+01
  0.69710687E-02  0.73992186E-02  0.85615916E-02  0.62778784E-03  0.10811872E+01
  0.32131658E-02  0.32836725E-02  0.41534561E-02  0.10464370E-03  0.10696617E+01
  0.61283759E-02  0.61470391E-02  0.22513994E-02  0.27834505E-04  0.10649360E+01
  0.11969961E-02  0.12049249E-02  0.13464503E-02  0.11854178E-04  0.10650954E+01
  0.14313889E-01  0.13717626E+00  0.13036780E+00  0.10733784E+00  0.14014770E+01
  0.10096967E-01  0.19345593E-01  0.35914540E-01  0.12471221E-01  0.11513776E+01
  0.84498217E-02  0.93383435E-02  0.12312902E-01  0.12898056E-02  0.10898736E+01
  0.38714109E-02  0.40175528E-02  0.59778476E-02  0.21588775E-03  0.10731064E+01
  0.73701460E-02  0.74088336E-02  0.32412377E-02  0.57548888E-04  0.10666848E+01
  0.14384129E-02  0.14548529E-02  0.19386010E-02  0.24544099E-04  0.10662775E+01
  0.22305803E-01  0.34745950E+00  0.23898512E+00  0.17454880E+00  0.16662264E+01
  0.14361680E-01  0.43577708E-01  0.63591607E-01  0.36147919E-01  0.12251112E+01
  0.11549375E-01  0.14361700E-01  0.21825992E-01  0.39789225E-02  0.11121141E+01
  0.52143876E-02  0.56757391E-02  0.10614236E-01  0.67343912E-03  0.10818791E+01
  0.98810382E-02  0.10003178E-01  0.57586874E-02  0.18052364E-03  0.10711309E+01
  0.19247135E-02  0.19766651E-02  0.34448309E-02  0.77275909E-04  0.10692878E+01
  0.31536005E-01  0.67335564E+00  0.36390930E+00  0.20578377E+00  0.19587961E+01
  0.19278249E-01  0.89479670E-01  0.99549279E-01  0.77205077E-01  0.13210074E+01
  0.14880480E-01  0.21751288E-01  0.34000210E-01  0.94019910E-02  0.11409416E+01
  0.66011129E-02  0.77255405E-02  0.16561104E-01  0.16162340E-02  0.10931660E+01
  0.12437269E-01  0.12735055E-01  0.89914277E-02  0.43645641E-03  0.10768355E+01
  0.24168224E-02  0.25436317E-02  0.53794337E-02  0.18773323E-03  0.10731604E+01
  0.44868924E-01  0.12017875E+01  0.50656909E+00  0.20963627E+00  0.22947140E+01
  0.26335157E-01  0.18791816E+00  0.15827906E+00  0.14409037E+00  0.14693903E+01
  0.19433759E-01  0.36178466E-01  0.52959118E-01  0.21728408E-01  0.11863483E+01
  0.84101893E-02  0.11146688E-01  0.25826646E-01  0.38391603E-02  0.11108093E+01
  0.15711561E-01  0.16436871E-01  0.14034583E-01  0.10492293E-02  0.10857280E+01
  0.30422523E-02  0.33517322E-02  0.83980188E-02  0.45478588E-03  0.10792191E+01
  0.58578689E-01  0.17956264E+01  0.60267603E+00  0.25160122E+00  0.25249712E+01
  0.34406435E-01  0.33398002E+00  0.23660697E+00  0.19364236E+00  0.16469034E+01
  0.24468893E-01  0.58942109E-01  0.76164141E-01  0.41831717E-01  0.12420721E+01
