  0.38039839E-03  0.38040258E-03  0.31103238E-04  0.62590866E-08  0.10623515E+01
  0.50133356E-03  0.50133571E-03  0.23744517E-04  0.33151384E-08  0.10616914E+01
  0.83715364E-03  0.83715486E-03  0.17430038E-04  0.17476045E-08  0.10611129E+01
  0.11868508E-02  0.11868513E-02  0.12406007E-04  0.70831541E-09  0.10540498E+01
  0.22109316E-02  0.22109323E-02  0.11538167E-04  0.16029948E-08  0.10061761E+01
  0.16912022E-02  0.16912034E-02  0.10271378E-04  0.16993025E-08  0.10078964E+01
  0.69277524E-03  0.69277571E-03  0.66669527E-05  0.55991467E-09  0.10461264E+01
  0.72128256E-03  0.72128256E-03  0.42964080E-05  0.18990808E-09  0.10559789E+01
  0.10461316E-02  0.10461317E-02  0.31397499E-05  0.13429770E-09  0.10299593E+01
  0.94073272E-03  0.94073272E-03  0.20645728E-05  0.72556523E-10  0.99896145E+00
  0.10536070E-02  0.10536070E-02  0.10163616E-05  0.19263252E-10  0.99697512E+00
  0.72461314E-03  0.72461314E-03  0.25313068E-06  0.20213445E-11  0.95866424E+00
  0.47551768E-03  0.47552786E-03  0.48685681E-04  0.15280287E-07  0.10623863E+01
  0.62668533E-03  0.62669074E-03  0.37129503E-04  0.80933127E-08  0.10617164E+01
  0.10464644E-02  0.10464672E-02  0.27262487E-04  0.42664987E-08  0.10611306E+01
  0.14835824E-02  0.14835838E-02  0.19383275E-04  0.17292496E-08  0.10540605E+01
  0.27637214E-02  0.27637244E-02  0.18069122E-04  0.39135379E-08  0.10061922E+01
  0.21140566E-02  0.21140594E-02  0.16105578E-04  0.41486681E-08  0.10079160E+01
  0.86598058E-03  0.86598156E-03  0.10399866E-04  0.13669716E-08  0.10461373E+01
  0.90160960E-03  0.90160989E-03  0.66970442E-05  0.46364068E-09  0.10559850E+01
  0.13076727E-02  0.13076729E-02  0.49370678E-05  0.32787448E-09  0.10299647E+01
  0.11759216E-02  0.11759216E-02  0.32327466E-05  0.17713976E-09  0.99896568E+00
  0.13170119E-02  0.13170119E-02  0.16203886E-05  0.47029391E-10  0.99697733E+00
  0.90576720E-03  0.90576720E-03  0.38539918E-06  0.49349240E-11  0.95866519E+00
  0.57064992E-03  0.57067105E-03  0.70107497E-04  0.31683484E-07  0.10624285E+01
  0.75204979E-03  0.75206097E-03  0.53493455E-04  0.16781570E-07  0.10617466E+01
  0.12557902E-02  0.12557961E-02  0.39258328E-04  0.88467225E-08  0.10611526E+01
  0.17803271E-02  0.17803294E-02  0.27933114E-04  0.35856795E-08  0.10540736E+01
  0.33165494E-02  0.33165552E-02  0.25931135E-04  0.81150580E-08  0.10062115E+01
  0.25369476E-02  0.25369527E-02  0.23197686E-04  0.86026297E-08  0.10079401E+01
  0.10391937E-02  0.10391957E-02  0.14984990E-04  0.28345337E-08  0.10461506E+01
  0.10819410E-02  0.10819415E-02  0.96443810E-05  0.96140029E-09  0.10559925E+01
  0.15692193E-02  0.15692199E-02  0.70998431E-05  0.67987876E-09  0.10299714E+01
  0.14111144E-02  0.14111146E-02  0.47091557E-05  0.36731657E-09  0.99897075E+00
  0.15804187E-02  0.15804187E-02  0.23110883E-05  0.97520068E-10  0.99697936E+00
  0.10869214E-02  0.10869214E-02  0.57231853E-06  0.10233053E-10  0.95866573E+00
  0.76096412E-03  0.76103094E-03  0.12459331E-03  0.10012154E-06  0.10625356E+01
  0.10028251E-02  0.10028605E-02  0.95086099E-04  0.53032164E-07  0.10618241E+01
  0.16744983E-02  0.16745172E-02  0.69815767E-04  0.27957700E-07  0.10612086E+01
