  0.23697361E-01  0.23818778E-01  0.36718724E-02  0.17959398E-03  0.10635321E+01
  0.12730793E-01  0.12739119E-01  0.10306888E-02  0.12450827E-04  0.10570892E+01
  0.85454108E-02  0.85462760E-02  0.35282195E-03  0.12958302E-05  0.10571418E+01
  0.65197628E-02  0.65199332E-02  0.17278301E-03  0.25670411E-06  0.10592536E+01
  0.57291850E-02  0.57292343E-02  0.93964198E-04  0.75122465E-07  0.10580133E+01
  0.40087304E-02  0.40087509E-02  0.56313129E-04  0.29697327E-07  0.10570199E+01
  0.29830465E-01  0.30127324E-01  0.57320092E-02  0.43571671E-03  0.10689620E+01
  0.15942974E-01  0.15963307E-01  0.16100009E-02  0.30359060E-04  0.10586007E+01
  0.10688120E-01  0.10690233E-01  0.55127335E-03  0.31623438E-05  0.10576360E+01
  0.81518255E-02  0.81522427E-02  0.26997982E-03  0.62657830E-06  0.10594707E+01
  0.71624881E-02  0.71626105E-02  0.14686116E-03  0.18338095E-06  0.10581290E+01
  0.50113644E-02  0.50114118E-02  0.87969333E-04  0.72498516E-07  0.10570954E+01
  0.36099844E-01  0.36716480E-01  0.82454830E-02  0.89639844E-03  0.10756066E+01
  0.19174669E-01  0.19216854E-01  0.23176780E-02  0.62854459E-04  0.10604466E+01
  0.12835050E-01  0.12839431E-01  0.79374644E-03  0.65541212E-05  0.10582397E+01
  0.97852983E-02  0.97861653E-02  0.38878102E-03  0.12989157E-05  0.10597354E+01
  0.85964641E-02  0.85967137E-02  0.21146791E-03  0.38019948E-06  0.10582700E+01
  0.60142963E-02  0.60143969E-02  0.12673005E-03  0.15032099E-06  0.10571878E+01
  0.49144857E-01  0.51100280E-01  0.14625921E-01  0.27738025E-02  0.10925674E+01
  0.25711726E-01  0.25845205E-01  0.41171107E-02  0.19785386E-03  0.10651455E+01
  0.17144872E-01  0.17158715E-01  0.14107503E-02  0.20687439E-04  0.10597743E+01
  0.13057579E-01  0.13060318E-01  0.69102441E-03  0.41023372E-05  0.10604092E+01
  0.11466948E-01  0.11467750E-01  0.37597789E-03  0.12011402E-05  0.10586288E+01
  0.80213016E-02  0.80216182E-02  0.22523833E-03  0.47499233E-06  0.10574223E+01
  0.63011520E-01  0.67796797E-01  0.22806115E-01  0.65757679E-02  0.11144701E+01
  0.32371733E-01  0.32698080E-01  0.64269700E-02  0.48050203E-03  0.10711900E+01
  0.21481449E-01  0.21515254E-01  0.22035888E-02  0.50421673E-04  0.10617448E+01
  0.16338807E-01  0.16345495E-01  0.10796118E-02  0.10006392E-04  0.10612741E+01
  0.14341690E-01  0.14343645E-01  0.58745127E-03  0.29309645E-05  0.10590891E+01
  0.10030215E-01  0.10030989E-01  0.35197433E-03  0.11593461E-05  0.10577238E+01
  0.77846631E-01  0.87768055E-01  0.32796483E-01  0.13108309E-01  0.11413412E+01
  0.39183605E-01  0.39861392E-01  0.92449179E-02  0.98982826E-03  0.10785861E+01
  0.25851246E-01  0.25921386E-01  0.31719776E-02  0.10433792E-03  0.10641508E+01
  0.19631166E-01  0.19645037E-01  0.15543337E-02  0.20726158E-04  0.10623293E+01
  0.17221734E-01  0.17225791E-01  0.84583880E-03  0.60738153E-05  0.10596508E+01
  0.12041514E-01  0.12043117E-01  0.50685171E-03  0.24032497E-05  0.10580918E+01
  0.11078402E+00  0.14167984E+00  0.58413431E-01  0.36813896E-01  0.12097385E+01
  0.53373117E-01  0.55522736E-01  0.16396489E-01  0.30742446E-02  0.10974683E+01
